busid,res,bus,oth,tot
3001001.0,11913.237684449488,1680.24737041241,390.440711312902,13984.004388951947
3001002.0,4230.35427574171,75.97425828970331,68.57853403141361,4374.907068062827
3001007.0,906.0,995.0,246.0,2149.0
3001012.0,499.09999999999997,38.33333333333333,0.0,538.1999999999999
3001013.0,10633.0,1092.0,371.0,12097.0
3001014.0,429.8905098945544,53.519861331792576,20.55496172179691,504.0294669940777
3001015.0,2061.6457242582896,37.02574171029668,33.42146596858638,2132.0929319371726
3001016.0,1361.0,77.0,0.0,1438.0
3001017.0,6782.181745255823,719.5131733975084,208.31400566543834,7710.10087488406
3001018.0,25.886189867388637,2.746233486250032,0.7950916246772456,29.42786593467199
3001019.0,35418.663337116915,4995.461142640938,1160.8001513431707,41575.158380628076
3001024.0,23312.362989145422,2473.1794139028852,716.0368002807651,26501.895264596023
3001027.0,4671.1637693631665,332.7213425129088,60.96987951807229,5065.725989672977
3001028.0,628.0,63.0,13.0,705.0
3001029.0,47687.348921679906,6725.841013999243,1562.8902005297011,55976.3948543322
3001030.0,7829.0,837.0,570.0,9237.0
3001031.0,13608.0,1427.0,913.0,15949.0
3001036.0,2633.5634840387115,327.8694207713419,125.92228802542249,3087.7480860898454
3001037.0,37808.62931488306,4011.0701662029032,1161.2881101000225,42981.50018801234
3001040.0,6293.0,6293.0,6293.0,18879.0
3001044.0,1513.0,22.0,28.0,1563.0
3001045.0,56504.75005675369,7969.450472947408,1851.8689368142263,66326.44237608778
3001046.0,1171.0,1171.0,1171.0,3513.0
3001054.0,691.8362306368331,49.27865748709122,9.030120481927712,750.2740103270224
3001055.0,997.5890533871691,105.61552265589951,54.905787348586806,1158.1996410946613
3001058.0,2606.453271703019,324.4942943810487,124.62602917810197,3055.962444027156
3001064.0,45766.78368554311,4855.3408036900555,1405.7219924293702,52028.46697250007
3001067.0,32594.0,3066.0,878.0,36540.0
3001068.0,3106.0,506.0,9.0,3622.0
3001071.0,33822.15607530521,3588.150209320398,1038.8439998997267,38449.60883407285
3001083.0,7736.092734363716,963.1164235158169,369.8967210746786,9070.260002888921
3001085.0,4342.0,3816.0,-272.0,7886.0
3001086.0,0.0,181.0,0.0,181.0
3001087.0,151.89999999999998,11.666666666666666,0.0,163.79999999999998
3001089.0,10176.410946612832,1077.3844773441006,560.0942126514133,11814.800358905339
3001091.0,4947.0,439.0,180.0,5566.0
3002001.0,13492.264377682406,1251.708154506438,1190.7193133047213,15935.011158798285
3002007.0,3005.08170310702,173.82048331415425,106.48791714614501,3285.4815880322217
3002008.0,2465.0,323.0,87.0,2876.0
3002009.0,13631.318875791114,1420.5405081136205,586.178409670356,15638.272593659078
3002010.0,1087.0,16.0,30.0,1134.0
3002014.0,2498.0,352.0,88.0,2939.0
3002015.0,1588.7600109709274,150.67343207167676,35.37438288535382,1774.8507039678188
3002016.0,22608.074009508713,2033.6398573692547,665.2554675118857,25306.969334389854
3002020.0,16706.549986502294,1741.0150274453342,718.4204985152523,19166.273283541796
3002022.0,3225.1980191482344,299.2089798613404,284.6301749752394,3809.113502806207
3002025.0,13798.488856894326,1437.9615465370885,593.3671075917093,15830.055190617593
3002026.0,766.0,26.0,20.0,813.0
3002027.0,990.4371079564213,91.88511059755695,87.40805546384945,1169.7537140970617
3002028.0,3856.0349440349437,208.37128037128036,36.15397215397215,4100.948948948949
3002029.0,1407.0,68.0,11.0,1487.0
3002030.0,14852.15957038742,859.0813195243577,526.300345224396,16237.993383199082
3002031.0,273.0,0.0,9.0,283.0
3002032.0,934.6378342687356,86.70848464839882,82.48365797292837,1103.8520964014526
3002033.0,4274.52397391638,247.2477943996932,151.47180667433835,4673.373705408517
3002034.0,1742.8484944532486,156.77258320126782,51.284310618066556,1950.905388272583
3002035.0,3370.0,127.0,185.0,3682.0
3002036.0,14484.582321005428,1509.4603917334052,622.8707219772638,16617.162932301508
3002037.0,1185.641799232035,112.44285975498263,26.398793198025235,1324.5154507222528
3002038.0,818.9950134253934,47.37245876486384,29.021864211737636,895.414269275029
3002039.0,1687.7202891242225,140.47201210287443,37.38443435871575,1865.5767355858127
3002040.0,8676.087167070218,413.47699757869253,144.75544794188863,9235.089588377725
3002043.0,1383.8347596407818,124.47860538827258,40.720126782884314,1549.0334918119388
3002044.0,8942.705758055994,804.4136291600634,263.1442155309033,10010.263602746962
3002045.0,7874.402651549235,820.6034974054409,338.6176250037493,9033.759410900146
3002046.0,7222.703592181721,649.6961172741679,212.5321711568938,8084.931880612783
3002047.0,4882.586793449551,439.19809825673536,143.6729001584786,5465.457791864766
3002048.0,1878.0,187.0,73.0,2139.0
3002049.0,10904.0,1340.0,306.0,12551.0
3002050.0,367.6834622621786,25.098891908843825,16.37549655028225,409.3108927451391
3002051.0,4833.583128583128,261.19574119574116,45.319410319410316,5140.585585585585
3002052.0,3154.0,135.0,18.0,3307.0
3002053.0,8842.318709026727,735.9621785173979,195.86485123550176,9774.145738779627
3002055.0,17281.196796544584,1800.899847026005,743.1316476199045,19825.525960586696
3002060.0,1060.1862000660285,98.35589303400462,93.56355232750083,1252.1307362165733
3002063.0,21416.801162176438,1926.4825673534074,630.2015847860539,23973.4853143159
3002064.0,2803.913502806207,260.12545394519645,247.4509739187851,3311.5562892043586
3002065.0,26544.826110806363,2517.434997257268,591.0312671420735,29654.008776741633
3002066.0,1241.0,55.0,50.0,1348.0
3002067.0,6032.802931596091,277.61441368078175,82.77157980456026,6393.921416938111
3002068.0,643.85667752443,29.62866449511401,8.833876221498372,682.3973941368079
3002069.0,7154.164606444797,643.5309033280507,210.51537242472267,8008.210882197571
3002072.0,3169.112150026413,285.06774960380346,93.25293185419969,3547.4328314844165
3002079.0,1280.0,60.0,21.0,1363.0
3002080.0,5139.04757102034,427.73222390317704,113.83425785846362,5680.614052781981
3002081.0,1404.8914461066363,81.26198695818951,49.7836593785961,1535.979861910242
3002082.0,20558.424967755476,2142.424787786076,884.0600797864362,23585.263955127622
3002086.0,664.7675239536056,55.32980332829047,14.725163893091276,734.8224911749874
3002087.0,759.0,8.0,18.0,786.0
3002090.0,1320.5113801452785,62.931719128329306,22.031961259079907,1405.5922518159807
3002091.0,1172.0,1172.0,1172.0,3518.0
3002092.0,7868.928314844163,707.8252773375594,231.54770206022187,8808.301294241945
3002106.0,4699.81616481775,422.757527733756,138.29477020602218,5260.868462757528
3002107.0,24200.789487585844,2176.9076862123616,712.1220285261489,27089.819202324354
3002108.0,763.2869318181819,84.96164772727273,26.142045454545457,874.5426136363637
3002109.0,11775.035543957527,1227.094393953028,506.353909835328,13508.686673265545
3002110.0,2909.9037301151952,275.96690437008596,64.79018102029622,3250.739349058329
3002111.0,1559.340390879479,71.75692182410424,21.394543973941367,1652.6811889250814
3002112.0,1229.3819273819274,66.43297843297843,11.526617526617526,1307.4654654654653
3002114.0,19747.362958071975,1832.0079234070654,1742.744272036976,23322.582502476067
3002121.0,1271.4014527845038,60.59128329297822,21.21259079903148,1353.3181598062956
3002122.0,2116.787111622555,122.43958573072501,75.01035673187575,2314.301495972383
3002124.0,6948.547649234019,625.0352614896988,204.46497622820917,7778.0478869519275
3002125.0,1325.0870575805598,119.19413629160061,38.99144215530903,1483.2726360274694
3002126.0,4823.86834887548,457.48180654598644,107.40537575425124,5388.885719509965
3002129.0,2088.4372842347534,120.7997698504028,74.00575373993098,2283.306386651324
3002132.0,4258.713068181818,474.03835227272725,145.85795454545456,4879.457386363636
3002133.0,1724.1459068751053,143.50378214826023,38.1912926542276,1905.840981677593
3003002.0,38464.310139165005,4163.3797216699795,1306.3538767395626,43934.87475149105
3003005.0,3229.0,163.0,18.0,3411.0
3003006.0,1148.6670465503635,112.11536775664064,19.78127465591303,1280.5636889629172
3003007.0,5230.11057972705,638.0205295695789,204.42832147439637,6072.646681441735
3003008.0,4348.687246647957,490.4627377611474,163.07577174929838,5002.8434674150285
3003009.0,2493.0,-47.0,1291.0,3737.0
3003010.0,892.2006172839507,25.463991769547327,5.284979423868314,923.4300411522635
3003011.0,8251.932084665754,580.656311862342,241.3546520481194,9074.769605603777
3003012.0,200.29247311827956,26.408602150537636,5.1956989247311824,231.91397849462365
3003013.0,22570.584159570746,2753.3827131692524,882.2120611221276,26206.555464831446
3003014.0,6689.112227805695,470.6867671691792,195.64489112227804,7356.113902847571
3003015.0,1533.022381378693,181.0259623992838,65.38048343777977,1779.6687555953447
3003021.0,303.18558779696673,29.592355571140523,5.221179977206977,337.9991233453142
3003022.0,6562.417001094491,624.3940167821962,170.45238963881795,7357.263407515505
3003023.0,1626.8876128692907,158.79196984307882,28.01674410449724,1813.6963268168668
3003024.0,2622.0,69.0,69.0,2761.0
3003025.0,2718.0508091832894,328.2446368084306,59.68084305607828,3107.0052691004894
3003029.0,1541.1255740300871,100.17624703087886,38.86745843230404,1680.32351543943
3003030.0,59169.64542747767,5480.132028923862,1566.4614206720544,66217.34240748618
3003031.0,5149.701125626969,628.2113904117579,201.28537268167503,5979.283797970372
3003032.0,25472.316633617167,3107.36469147323,995.6315175551148,29575.73778140674
3003035.0,689.9514490026345,83.32179149416635,15.149416635302973,788.6838539706436
3003036.0,1583.4085335948996,147.631191760667,53.003106097760345,1784.137649174432
3003040.0,3737.0495635032385,412.6676992396508,129.19008729935229,4279.318783441284
3003042.0,3145.0,83.0,94.0,3323.0
3003049.0,1653.4554221092312,161.3851144034365,28.474270184974138,1843.3148066976416
3003051.0,43170.89261790841,4199.804579630896,1316.8457963089543,48688.53609022557
3003052.0,2753.7801340107503,298.069361608129,93.52595537883808,3145.434945880274
3003066.0,1554.849528936743,46.25410497981157,74.12516823687753,1675.821803499327
3003069.0,1332.0000874839611,162.490522570862,52.063630001166445,1546.576460982153
3003072.0,1529.6068713038583,168.9084764854971,52.8786257392284,1751.5623767952693
3003075.0,1092.6718547341115,9.478599221789883,15.797665369649806,1118.4747081712062
3003076.0,3494.0,87.0,87.0,3669.0
3003077.0,24003.970080485244,2928.241280765193,938.2385396010731,27870.85034410358
3003093.0,964.7993827160494,27.536008230452676,5.715020576131688,998.5699588477368
3003099.0,4223.2443718651575,515.1930479412108,165.07313659162486,4903.581010148139
3003100.0,1333.0788989217147,130.11484176382922,22.95704392039975,1486.1507846059435
3003101.0,1874.997741814076,226.4335716974031,41.16974030861874,2143.310876928867
3003102.0,11761.725431752433,1148.0003506618743,202.54948715700885,13112.275269571315
3003103.0,11245.977618621308,1327.9740376007162,479.61951656222027,13055.331244404655
3003107.0,5067.909726824239,548.5509167218909,172.1201678815993,5788.690302628672
3003108.0,7442.971971496438,483.8080760095012,187.71306413301664,8115.238004750594
3003114.0,44842.49030199915,4153.189791578052,1187.1632922160782,50183.679710761375
3003115.0,2686.531948881789,169.86900958466452,37.49361022364217,2894.6597444089457
3003123.0,20469.273313165853,2190.7466789425225,577.8843877416808,23238.773378929367
3003124.0,23083.70752688172,3043.5913978494623,598.8043010752688,26728.086021505376
3003125.0,31905.0729616237,3892.095824098915,1247.0674209728215,37044.768459115825
3003126.0,3085.7266868341444,330.2533210574773,87.11561225831909,3503.2266210706302
3003128.0,752.5829989055089,71.60598321780371,19.54761036118205,843.7365924844946
3003130.0,438.0,438.0,438.0,1315.0
3003132.0,674.7327052489904,20.072139973082095,32.16689098250336,727.229071332436
3003136.0,14492.0,1741.0,428.0,16662.0
3003138.0,982.3281452658885,8.521400778210117,14.202334630350194,1005.5252918287937
3003139.0,3816.3435651929035,421.42382427485217,131.93128696141932,4370.118839763447
3003140.0,48.29435609603991,5.446835048331774,1.811038353601497,55.55908949173683
3003142.0,3224.864270523182,298.6781794980859,85.3752871118673,3608.9778817524457
3003143.0,1262.238852510134,142.36046149048954,47.33395696913003,1452.1125662613033
3003144.0,392.4177658142664,11.673755047106322,18.707940780619108,422.9491251682368
3003145.0,824.4680511182108,52.13099041533546,11.506389776357828,888.3402555910543
3003146.0,3825.0,452.0,117.0,4396.0
3003147.0,10999.902454473477,715.01567695962,277.4194774346793,11993.438479809976
3004002.0,300.1073820915926,29.195420369104582,9.154203691045797,338.4639097744361
3004003.0,43955.44474992688,3885.628415866088,2287.8234616509553,50128.95390465049
3004005.0,51786.050601772244,6199.590160031741,2295.2681126835073,60281.12596217431
3004006.0,867.6229996032271,103.86787461975929,38.4549001454834,1009.9494114535114
3004007.0,63420.983445451886,5606.367466870655,3300.9793146894053,72328.41286926002
3004008.0,11675.347196691177,911.7904411764706,283.9391084558824,12871.325597426472
3004011.0,4548.0,516.0,118.0,5184.0
3004012.0,4744.660310032174,419.42442009584454,246.9533691812721,5411.044281953788
3004013.0,31890.05674173735,2819.057146714064,1659.8357819425385,36368.991225504535
3004015.0,51304.52746037597,3920.145779579801,2086.228345005529,57312.865093991895
3004016.0,2245.950137867647,175.39828431372547,54.620481004901954,2476.0167738970586
3004017.0,27069.89635273048,2946.3798125669236,802.4934474230322,30818.85447877875
3004018.0,627.694598540146,75.98627737226278,12.924963503649634,716.7100729927007
3004019.0,38963.973263433814,3613.8256880733943,1841.4698558322411,44419.26880733945
3004020.0,35608.58072035706,3875.759331381301,1055.6247548113827,40540.076441993355
3004021.0,11039.795495758994,975.9096586946251,574.6069296015479,12590.326469727992
3004022.0,1754.1759555614335,210.0019574130406,77.74881629414098,2041.9340827932813
3004023.0,1684.803656446391,194.36335936012185,84.41363549800036,1963.6770139021135
3004027.0,22487.065457736182,1987.8397552140752,1170.422372713569,25645.35688797894
3004031.0,839.8803994426381,42.78913144449605,22.352531351602412,905.0859266140269
3004032.0,18891.0,-1078.0,12523.0,30337.0
3004033.0,39831.7831636027,4768.479698452586,1765.4295066790107,46365.859344002114
3004034.0,12997.744837671833,1148.9909150223862,676.5156343510248,14823.268324071365
3004035.0,23926.451488188304,2604.2365560830467,709.3052847030731,27240.068340108595
3004036.0,10967.0,728.0,143.0,11839.0
3004037.0,10276.913656132212,730.7820237750072,161.71133661930995,11169.740098579297
3004038.0,25673.167023554604,2637.2387580299787,684.9507494646682,28997.140256959316
3004040.0,77924.31190406553,6888.450847076294,4055.8586091299753,88868.72290143318
3004042.0,74305.38613629717,6568.540517920221,3867.498251850519,84741.52173150044
3004043.0,754.3653042266604,38.432419879238275,20.07663725034835,812.9317231769624
3004048.0,4523.657209710442,399.8879114450919,235.45044659932054,5159.001462415911
3004051.0,27018.513119367773,2940.7870862590144,800.9701793785713,30760.355089973567
3004053.0,0.0,7.294736842105263,0.0,7.294736842105263
3004054.0,1725.9271948608136,177.29336188436832,46.04710920770878,1949.387580299786
3004055.0,5374.081701111522,584.9333750272433,159.3159166500839,6118.347840918783
3004064.0,2665.8830485828807,290.16380021036474,79.03073030673451,3035.085936833727
3004066.0,66138.63094472067,5846.605471685379,3442.429315814341,75427.75191576485
3004067.0,45742.43669724771,4242.51376146789,2161.8256880733943,52146.77614678899
3004068.0,9665.432465633226,854.4169955227575,503.0731297950368,11022.935185726821
3004069.0,1281.5582909287318,139.48917379727285,37.992097108906385,1459.043579611678
3004071.0,80736.29003160895,7488.119266055044,3815.664366664096,92040.0736643281
3004072.0,15629.570571680362,1701.1757493058915,463.3422975239504,17794.13761833016
3004078.0,25410.520169428884,2765.767651211492,753.3008499872075,28929.66833442306
3004079.0,59121.782509505705,5226.321322023984,3077.2115238373794,67425.39239543726
3004086.0,5699.875938632334,528.651376146789,269.3808881350705,6497.908202914193
3004087.0,628.6889729084345,68.42865129677536,18.637632543991813,715.7572277340307
3004088.0,73386.84200058496,6487.341903840529,3819.689229869283,83693.96876279614
3004089.0,2969.729160573267,262.52183499448785,154.5705221949738,3386.8253875402165
3004099.0,5428.300144969556,386.0015076833865,85.41646854160625,5899.894056248188
3004100.0,15294.068283253262,1664.6585363542467,453.396253233647,17412.17102083748
3004101.0,40428.07678878455,4839.865255918528,1791.8585107789972,47059.97003041925
3004102.0,6933.366957058051,643.0550458715595,327.67670187340985,7904.098704803021
3004103.0,65568.85732670371,5796.237910320157,3412.7733435327473,74777.95402164376
3004106.0,10771.532032996683,999.0366972477062,509.0715827615449,12279.640313005933
3004107.0,40871.76086575022,3613.033068598556,2127.3217449996628,46612.16893828605
3004108.0,10140.937779066395,721.1129022905188,159.57170194259203,11021.95105827776
3004109.0,33507.91323876397,3647.1155205579407,993.3499729937176,38148.483782016665
3004110.0,16451.327885282553,1525.8256880733945,777.5034692776193,18754.657042633567
3004111.0,29856.219813429958,2769.1009174311926,1411.0298357875258,34036.350566648674
3004112.0,0.0,370.7052631578947,0.0,370.7052631578947
3004117.0,6788.159696691177,530.1237745098039,165.0849417892157,7483.51309742647
3004118.0,6528.132244897959,364.8457142857143,87.81224489795919,6981.356734693878
3004119.0,17769.758599746012,1311.0850311965105,637.5929545580034,19718.743415603778
3004120.0,14060.870682548259,1530.4331049644181,416.8378201665862,16008.185689513037
3004121.0,1178.9879269138848,109.34862385321101,55.71995220106391,1344.0565029681597
3004122.0,50454.317168762806,4460.123873377282,2626.081278826468,57540.58806668618
3004123.0,27354.01540779487,2977.304299210659,810.9162236688746,31142.321687466247
3004124.0,6188.0,1025.0,-251.0,6963.0
3004125.0,1386.9057815845824,142.46788008565312,37.00214132762313,1566.4721627408994
3004126.0,36540.019983039085,3389.0091743119265,1726.9118032534113,41655.94096060442
3004127.0,30312.747322720694,3042.728123492523,710.7839845634346,34067.1015918958
3004128.0,39495.10319695213,2914.0203743581246,1417.115454696041,43826.92098724532
3004129.0,4014.9430181590487,209.01502817783344,47.520976831559175,4272.2517219787105
3004130.0,2056.275516593613,107.04821540388227,24.338134001252346,2188.057608015028
3004132.0,11017.81679680061,1271.04418206056,552.0251380689392,12841.516282612836
3004139.0,4994.867755102041,279.1542857142857,67.18775510204081,5341.643265306122
3004143.0,4781.379546752999,551.5924585793182,239.56122643306034,5572.80670348505
3004144.0,5681.252677279304,570.271876507477,133.21601543656536,6384.898408104196
3004145.0,17841.46639605683,1268.690518991012,280.7425920556683,19391.47776167005
3004147.0,61093.2791429705,7313.809178680068,2707.7843142441475,71115.1287395847
3004148.0,625.0,85.0,10.0,721.0
3004149.0,5394.305401459854,653.0137226277373,111.07503649635036,6159.289927007299
3004150.0,3787.246553145521,412.21682728297844,112.2738152770276,4311.749068993945
3004154.0,9088.752500731209,803.4389182621999,473.05769118275697,10365.260953495173
3004155.0,6716.422345715121,593.7267082142777,349.5810065921209,7659.73881251828
3004156.0,32646.488444153856,3553.35510892534,967.8128322483442,37167.758734400326
3004157.0,36144.36642293068,3195.1349382410513,1881.2670416451053,41220.81550160866
3004159.0,10935.56107683998,1190.2637518833328,324.18728146231916,12450.046393950593
3004164.0,649.1382033018606,47.89459444536469,23.291590745955492,720.3355971509026
3004167.0,1142.5469594594592,101.2368243243243,21.52702702702702,1265.3706081081077
3004168.0,2680.9957642777954,291.8087197126911,79.47875031981124,3052.291639423487
3004169.0,9904.7691504784,704.3191649753551,155.8554943461873,10765.264830385619
3004170.0,10838.83969639253,1179.7362670684445,321.3199533786281,12339.929897376127
3004171.0,48086.06963225656,4459.880733944953,2272.587734176239,54818.53810037776
3004172.0,15204.184053308825,1187.3762254901962,369.75880821078437,16761.64315257353
3004173.0,21869.0,1560.0,384.0,23813.0
3004174.0,6885.1847426470595,537.7009803921569,167.44454656862746,7590.477022058823
3004175.0,996.9777013622537,119.35363047215976,44.18817616717366,1160.5236873429442
3004178.0,1731.4041386871318,73.93641222420173,19.14211319720433,1824.4826641085378
3004179.0,4320.781465247339,224.93675641828426,51.140889167188476,4597.690670006262
3004180.0,3252.256417545555,353.9866769006263,96.41390681411148,3702.667197316428
3004182.0,8115.612873296607,577.0938822847202,127.70240649463611,8820.672194839082
3004185.0,11556.754296330702,588.7784486762657,307.5708313980492,12453.982350209011
3004186.0,7974.160135135135,706.5605855855855,150.24324324324323,8831.381306306306
3004187.0,6510.0,728.0,261.0,7499.0
3004188.0,953.4725396240325,72.85422042019904,38.77165499447107,1065.1349060081093
3004189.0,8535.0,1062.0,327.0,9924.0
3004190.0,41791.03364634307,5003.032244412115,1852.2676630075387,48646.50874222986
3004191.0,9990.292905405404,885.20259009009,188.2297297297297,11064.248085585585
3004193.0,51123.89983810038,4741.633027522936,2416.1581219643817,58281.69098758769
3005003.0,34882.12702323032,4129.000053554581,2121.8405309318905,41132.96760771679
3005004.0,3636.3650717703345,340.6320574162679,73.51196172248802,4050.668899521531
3005005.0,5869.917317409278,541.6456132292144,117.57923748277445,6529.142168121267
3005006.0,30753.610581286925,3640.3072453857226,1870.7075219470794,36264.625348619724
3005007.0,30380.576297726722,1973.8343472344511,782.7211988713678,33137.20393420315
3005008.0,870.1826484018264,49.45205479452054,34.41400304414003,954.337899543379
3005009.0,19239.807478142175,2277.4174881802282,1170.3358366667626,22687.560802989163
3005010.0,55499.78438363796,4641.920521116801,1362.8240802245602,61504.52898497932
3005011.0,2025.1080430652314,183.37935402153263,49.9333755541482,2258.517542748575
3005012.0,34289.361062194825,2227.7891619306806,883.4266189065876,37400.65820859681
3005013.0,5279.848455125061,492.2736635605689,176.737943436325,5949.176230178192
3005014.0,22105.950420540063,1837.4189169248932,579.2388962667848,24522.953224140478
3005016.0,66549.11257880875,6687.520586759126,3680.5941576035325,76917.2273231714
3005017.0,5839.985867085567,379.42547826783,150.4606329544545,6369.885836068198
3005022.0,51517.153610356254,5176.958970452086,2849.2300985996876,59543.34267940803
3005024.0,16102.466251441754,995.8471972318339,928.6586389850058,18027.441937716263
3005025.0,17950.630372578238,1396.4301639344258,579.9224441132636,19927.093949329355
3005026.0,26122.253231834235,2625.025330781858,1444.7286958886464,30192.00725850474
3005027.0,27231.65000809832,2736.5086172248507,1506.0854763918626,31474.244101715034
3005028.0,3434.7218073076933,345.1552080271463,189.96221778313662,3969.839233117976
